"conv_id","dialogue","summary"
"302212634ec66e3d029665d91fc78813","","Customer lost his contacts on Windows phone and  can still see on his PC. Agent directs customer to remove photo which contains  customers email address and send them a DM for further questions."
"71c2cadc5ec5f4e8c99252e25e28bf4e","","Customer is  enquiring that as he has own the season pass (on xbox and ps4), he has not recieved the login bonus on ps4. Agent is requesting to provide Gamertag and PSN id and also states that the reset will be done at 5pm PST."
"34cbf5760fb5f16f8646f68202282df0","","Customer is complaining that last week they allowed thief too run away and poor language and fights. Agent update that they had fed this details to the relevant department for further investigation."
"36201c65d902dde3dcb146600c0798af","","Customer inquiring about differences b/w flight miles & other miles. Agent provided necessary  information n ask the customer skyline no for further assistance."
"dceafe672d624ddd950f0005ff1b530e","","Customer is complaining about the menu in the hotel. Agent replied the this issue is forwarded to hotel management and concern parties for future reference."
"af1bad6b8a9a23b8beaacb88131f8686","","Customer need access for Lucinda calligraphy and center page in layout. Agent provides an URL to know more about Word Online."
"411c2893806645aac807d93290274620","","Customer complaints that they will  try and recall them if they have much better app before. Agent updates that they have sent them more info on this issue via DM and requests to continue over chatting."
"123863f8533a5a538058707cdf1d8331","","Customer is complaining why do they need premium to shuffle one direction and the app is not working while trying to listen to one direction. Agent updates to DM their account's mail address or username so that they can look at the backstage to solve this issue."
"fa1d89aefe1fec95ccb14cad13d80b87","","Customer is enquiring about the offered and wants to upgrade the same. Agent informed that they will check and updated that they are facing some technical issue on website."
"a244c193f5c5a4ae5f9bd2cad5ee9701","","Customer is complaining about the delay of 1 1/2 hours which is messing up their schedule in Orlando. Agent updates the new departure time is 956am and their customer advocacy team will reach out to them with compensation."
"200a71d2c1f2f6be080661d327a15556","","Customer complains that he has been asked to Re-book flight ticket for being late. Agent informs customer that he has been charged accurately and refund cannot be offered on luggage."
"051d34bd21b5d9c632ae246f6c5d62c6","","Customer enquiring why do he update the survivor picture but not episodes. Agent replying that  he also seeing imagery on their end and generally he show the thumbnail of most current season."
"8a507058ab6f8e88e9619175ae1c5d23","","Customer is complaining about not been replied to his emails. Agent informed that there customer relations work on cases in order of date received and asked regarding case reference and informed to DM the email address."
"6686e22d10c17c74fb7b665e08c4dd46","","The customer asks why a customer was sent with confirmation email saying its done and request is closed. The agent informs that migration process is in progress, and requests to visit the same idea store where he have applied for further assistance and also to share his idea contact details."
"cc2075b2a227dd9045d6cdd3345a8b0f","","Customer is complaining about the bugs in the software. Agent states that he will escalate the account to their tech team."
"bcda420678fed35e39f156153c6f064c","","Customer is complaining that how come there no longer stocking pineapple, passion fruit and mango squash. Agent updated that they had a checked and that product is currently on hold."
"8c2834fb4c22da03638834e821dc8dae","","Customer is having an issue with no service and signal  is available. Agent updated that to send DM so that they will work on it."
"d436b008390d82dc3a0a3424722ffd5a","","Customer complains about adobe programming. Agent is suggesting customer check  with help of url link as agent will assist you.."
"73c0a755c90f8669858216db69d5dc23","","Customer is complaining about the multiple mapping caused by  onedrive in windows 10 makes 115890 removing recent places. Agent asks to improve their twitter support by answering survey on the link:URL."
"ad0e81aa1463e4dd05e8652a33a5df76","","Customer complaints about parcel being delivered to his neighbour when he was in home. Agent informs customer to contact on given URL."
"e8a7da0ae93eee91b81a5e8606305d7f","","Customer is complaining about the inconvenient customer service like no water, no sleep etc. Due to the cancellation of flight 200 customers are waiting for a single BA post and needed to book a taxi as well. Agent apologised for the inconvenience and updated they will forward the feedback to airport manager."
"a9e329e7934d1cdf27bd8adff9a3f29a","","Customer is complaining about tesco expressin brackley not taking 1 coins . Agent informed that they are informed the store already and next time it will not happen again."
"9bcbae6d6fd1423dbeb055f5ab72bf2f","","Customer is complaining that they can't get on earlier leaving with empty seats and asks how much money will make off an empty seat. Agent apologies for the inconvenience and updates that they will have them on their way as soon as they can."
"3863c01d5f8132a1ec087ff03397415d","","Customer is complaining about the inconvenience of unavailable first class seats and asking is there no value of purchased tix. Agent informed that customer has no value remain to apply for first class and further informed about the service charges amount and said that comfort+ seats are available."
"5782a125c79e8ef5ff806a696f49f265","","Customer is complaining about the expired food item he bought at the store. Agent is requesting for the receipt, product and date information, name, email id and postcode to record the issue."
"df08f761aa40b2dc96d39476d1f62e78","","Customer is complaining that after many hours of troubleshooting still can not access apple music playlists on his iphone. Agent suggest him to DM if they would like to move forward with them so they can help in any way ."
"b7a5db0430c38d50b7cae03e1046142b","","Customer is complaining about delayed flights to MIA. Agent states it's due to repairing the water leak and are ready to resume the flight."
"59502edd4a9958325e32a33810f16b66","","Customer updating that free trails in live TV garbage always skips and is always buffering. Agent asking what  device are you streaming from and  are he getting same issue while  streaming from iPhone."
"b4c91e99974d342287a5d2ba60de8ff7","","Customer complains about issue with sprint care social network. Agent updated the customer to  DM for for further assistance."
"3d1c862bfc35f10eaca021f5f12fab1a","","Customer is asking how to disallow external users like outside users sharepoint  site. Agent is replying that we look in to it  and we found some documentation that help with this url."
"575a9a9c0f7f72dda06282a90a50a7b9","","Customer is frustrated that delivery is not has been done on time even after paying and estimation of the product. Agent apologised for the delay and given the URL to be in touch with to make delivery of parcel."
"5d13c47bb1fd552b7c71cfbdca341181","","Customer is requesting to help where the site is not allowing them to purchase for that date. Agent updates that they don't have any estimated date to go on sale, they do refresh the advance fares every Friday so they advised them to keep an eye on the website."
"1087d149f3c6f30952685cc0bd61b11b","","Customer is complaining that he is unable to play songs in Apple music and has subscribed to the service for more than 2 years. Agent wants to know if the customer is using Wi-Fi or cellular data and whether the customer faced this issue in the past."
"a07d49764586d238cc5c9247ec9d8e7d","","Customer inquiring a mis connection in check in timing of a flight . Agent has clearing the doubts of a customer providing necessary l information."
"28591f175c5fa4a72bd88514aa3e6b76","","Customer complaining that internet and fios down  for 5 hours when message told it would be on in 1 hour. Agent telling that internet and tv are down right now and we will try to reset battery backup unit  which will trigger a reset to main network terminal  if the services not back sign  in with your credentials  check outages at this url."
"070bc1ca7633295bb179764fe66aaec4","","Customer is complaining about the service which makes him wait 1 hour to get bag  at DFW. Agent  updated the customer to see baggage team member to check and inform to call their team at 800-535-5225."
"941fcd021b8e53c7ba821611d59b06d9","","Customer inquiring regarding deal on sales  of xbox. Agent provided needful information  to the customer."
"d28b607b5f7f00d883bc6517a92122a8","","Customer asking is there any age range for the child's in the parent child's bays. Agent updating that there isn't really an age limit for children in our parent child facilities."
"71605d090497775499b509137b1efedc","","Customer informed that they want to change the bank as the current bank is charging unnecessary amount. Agent send the link to customer and ask for providing name,zip and phone number best time to call."
"a0e018a6dbe80300fe73d135471f7a72","","Customer is complaning that modem is not connected. Agent is suggests to submit a request  to have the power to the lines using URL."
"0d0004acc6b01d591c88720ff8192063","","Customer is requesting to tell them where has stock of the hulk buster at 9.99. Agent updates that all store are saying to order now and to collect in 3 days and they will be getting it back in stock."
"75963a6ec8d41f20d0eaaf5037cdc1cd","","The customer is complaining that their tv was skipping and its supports chrome cast from android. The agent asked to reboot the device once along with the router or modem."
"d73815b4d66bd52ef07cbaa1c0b5d0b2","","Customer asking to stop cancelling  all his flights and go back to having good customer service. Agent is updated that he will work to get to his destination asap and reach out to his reservation agents for any help."
"1078d2660d0d125e2f690c64ee1ed620","","Customer is complaining about the poor service where they changed their flight and lost boarding position A to C and wouldn't let them $ for priority boarding during check in. Agent updates that their Gate agents have the ability to offer Upgraded boarding when available within one hour of departure and apologies for their continued frustration."
"e22e5d465682653d10c0c206ded1c2b7","","Customer is complaining about the service down. Agent updated that there is some sort of an issue with a line outline."
"66f0425da329bade44cb62431bda55c9","","Customer is asking for help that how to remove clients on his diary view. Agent updated that to delete his tweet in the meantime as it contains sensitive  information."
"fa2f098e6e17f17c675b9b0e3d06c027","","The customer is disappointed since he could not travel back to ORD since the Delta couldn't get him to EWR because of which he could not fly. The agent apologises and says that they will serve him better in the future."
"66d05230797bf468e004a3a7993a7fdd","","Customer complaining that show reverts  to the segment  just  watched after the ads. Agent suggests that uninstalling /reinstalling app doesn't help please reach out by phone or chat using URL."
"8778a86e7f3bd35f323ac7847752da0a","","Customer asking about to check in as it said due to balanced due. Agent says to go the link need URL need to login in into the airasia account from pymt or it can be done at the counter before the flight."
"e76dd7528571ce5cf01f271850741b6a","","Customer is enquiring about buying a xfinity modem for someone. Agent sent an URL to customer so that the customer can learn which device is approved and also informed to sent DM to into further."
"76879c4eb7ad8d39c126d606b1bfa005","","The customer says that the headphone he brought has a price drop one day later from the day he bought so can he get any discount voucher on that. The agent asks whether the order has been dispatched and says that they won't offer price match so they wouldn't be able to issue any refunds."
"d65403c38e3f60a14827d284c6d13dc0","","Customer is complaining about the new lost property procedures where nobody knows what to do and has to wait for 24 hrs since they have left the laptop on the flight down from Edinburgh. Agent apologies for the problems they have with lost property and for the inconvenience of being without their laptop."
"86c1933a12802f6cfe2b4c5ee23bc389","","Customer is enquiring about why he is not listed for first class upgrade. Agent informed that they just added to first class wait list for his eligible flight."
"dcf94df377048a59de2a32d9e7614d21","","Customer is complaining about the Spotify where they are unable to play more than one song without pausing on its own and this is going on for a month now. Agent updates to send the details they have asked including their account email and for the spotify version, they can check it on their app's settings."
"0ff5a8836f35b9f5e8406ae1270e68cb","","The customer is complaining that music was not playing. The agent asked for a screenshot regarding the error and asks them to dm account email address or username."
"14f2d18b53e607dedfd1cd5f5cd7c9f9","","Customer is complaining about elevators which are not under working condition quite often. Agent states that they are currently being repaired by an engineer and they will get into working ASAP."
"62fb6f0405d832c6080c88e80cd8a436","","Customer complaining about slowness in chrome cast. Agent suggest to logging out and restart his device and also asking to dm account email address or username."
"28ed33cd0c9318ac93accd386526336d","","The customer says that the song ""Hello"" on the SEVENTEEN album Teen, Age isn't available to play and asks whether there is any specific reason for that. The agent asks to share the spotify link and asks which OS and the spotify version the customer was using."
"d7d306e147a5d72a1bda33b17246cab3","","The customer asks how to get verified in the spotify. The agent asks whether the customer have an artist page up on spotify and asks the customer to request the access to spotify for Artist via link provided."
"248c1f5afad3daa719e217d23bdd4433","","Customer enquirers about changes in bundle offer price from $165 to $198. Agent informs customer that issue has been shared with account specialist and an update has been requested."
"3a7f0c86e0febc85e0e22b858831441e","","Customer wants to cancel his trip and upgrade to full plan. Agent informed that as long as yoy don't cancel the trip it automatically converted into an annual or monthly and informed that the case has been sent to their specialist team in order to assist."
"4b9d715b08c641a599178dca814f4b0e","","The customer asks when will the Reduced Mileage Codes become available for December and January since the December was less than a week away. The agent says that there's not a set date or time, it's based on what seats are available and asks to contact Reservations through provided number to assist further on the issue."
"c5c766685eb8b8ad1b59ed0835a8fd3e","","Customer wants to apply for a basic card online and needs online application form. Agent provides with URL link."
"f9698e3e44feadc49772d358b21c0875","","Customer is questioning why was$40 taken from their bank earier this morning when they only go to stoke and back. Agent advises to speak with the station team regarding this so that they can help them to solve the issue."
"86026c34fe8db0849a9070c0dafa58b1","","The customer is complaining that he is facing internet outtage issue. The agent asked the customer tosend an update to the modem to see if it responds and it will reboot if they do that so."
"36acc3de6f8a60e7fee237f823bc93c8","","Customer is enquiring about extend a flight ticket. Agent updated that changes can be done via Manage My booking up to 48 hours before the flight time ."
"1ff274a29f4de5019890f07c1e8973bf","","Customer is complaining about the seat ticket request policy where they locked their seats and forced them to go to counter and wait for the ticket. Agent updates that it was their company's operational and security policy and their airport employees have to take control of the flights and also updates that it was not an insult but it was just the information provided."
"5e606bb66ca548c4b1126c35a940ecb7","","Customer is complaining that he can't save his downloaded  song to his storage device even its available. Agent updated him that they will take a look backstage."
"8118e0507b078527aba2b04703257e82","","Customer is complaining about the delayed in the flight and missing in connection. Agent asks to DM their confirmation code through:URL."
"4a1cf06ca2b72be6b9562022e1f1d3c3","","Customer is complaining about the app which is not working properly. Agent states that the complaint has been registered and they would assist soon."
"1d3fc630279543c8f91a4290a9a1724e","","Customer wants to order grocery online. Agent is comforming the day when orderwill  be placed."
"276a1c1bd8815fee26c8d8010d7bf899","","Customer is complaining about the lost property where they have left their toilet bag with all their makeup on the train home to Edinburgh. Agent updates that it would terminate at Euston so that they need to leave a message with lost property and they will call back if the property is found."
"188b0835bbf3b80211dc4e2f9a140562","","Customer complains that he is unable to upgrade as suggested by the app. Agent states that match the price with another company and they will offer the best at the time of upgrading."
"285ceb6fa6e19580dfa5d0bc199868d2","","Customer asks to get their crap together with showing upcoming episodes that recently aired. Agent says to share  feedback about this their team."
"6006dfad11613632ed899731ef41cdf4","","The customer says that he don't have the free data but he have used up to 100mb plus #300 worth of call card and asks why he has been charged 1 naira per mb. The agent asks to provide the customer's number and says that if the customer did not get the sms, it means he was not qualified and asks to restart the phone and redial to the provided number to get the issue resolved."
"e01e30c38a7c53a04355ee3e59f4d061","","Customer is complaining that the ticket $430 ""amp and know its double $709. Agent updated him to check different dates to see if the fare maybe lower."
"232e0ad5cf9d1573e1725a415972f850","","Customer having an issue with apps freeze and crashes consistently. Agent updated the customer to DM the account's email address or username for look into the issue."
"abd0efeec1d1ce7729a45bcb1cdaed70","","Customer is having some issue with service. Agent informed to DM the customer, So that they can have an agent to help."
"dbaa0b2cbb66c4d37a4878942e7d5868","","The customer asks whether the flight AK 377 Bali to KL cancelled since he got the text message regarding that and adds that the dates are confusing. The agent asks to provide booking number and informs that the flight is cancelled and suggests to opt for Free Flight Change, Credit Shell or Refund."
"8f00d483a01776e4a9d2f525d3e25b97","","Customer complains that unusual behavior of the staff on the sainburys. Agent updated the customer to  DM for further assistance."
"7dbe95a8d1fef0d6adf94fd45a41cb45","","Customer is enquiring about the ads which he payed for not to have ads. Agent says to  to payback does not resume after the ads breaks, follow up here URL so can take a closer look."
"7aecf7fc3d78b2866277a86654000766","","Customer is complaining that their tracking numbers are not porting over from Paypal, and got dinged on 10/20 shipment that was upload, they even uploaded on time but paypal did not send the tracking to ebay. Agent updates to DM their item umber, mail address, first/last name and postal code on file."
"e352a020fbc1846265ae2aa959a19956","","The customer says that he is trying to figure out why he is not eligible for Chelsea contest when he received an email invite, and says that he wasn't apprised until entry period ended. The agent asks whether the customer is till having trouble in entering the Chelsea contest and informs that the contest ended on 160OCTth."
"a3934fb7fcc358a9ae047d7e580254e6","","The customer is asaking that the flight on 6th nov ak6044 schedule changed and asks for a help to check late flight after ak6044. The agent updated that there is no option available as the retime is only 35 minutes and asked manage my booking if they want for applicable fees."
"a2e7b671025d4a770a9460eaec0a47af","","Customer is complaining about the credit back in Ww2 which was robbed. Agent apologised and informed general game timing."
"8d35fda3e5315ab662409c03224e248d","","Customer complaint about facing an issue while exporting aPPro seq in AME. Agent request customer to check with AME settings."
"c430a7f12aa54cc0f9d7fa44cac423b1","","The customer is complaining that he can't see the map of the route even when geo localization is activated. The agent asked the customer to logout the nrc app and to restart the device once and to log in back once again."
"23c96119286050153cf5ea7ed979d10a","","Customer is complaining about the internet speed of idea network in Gurgaon. Agent updates to provide alternative number to assist further on this issue."
"52e677bf2f2e251252f5e99600253b99","","Customer is complaining that the wi fi gets crash for every 20 mins and shows the red light blinking. Agent is confirming about the light blinks is of internet connection lights of router which shows loss of connection."
"c858066be30ffba349b87e7e2e9df3db","","Customer enquirers how to recharge mobile on Amazon app. Agent informed customer that he will forward his feedback to the team concerned for review."
"d5f5096a42ca4717c6b2f5d24bd73948","","Customer is complaining about the new iOS 11.1 is glitchy. Agent updated that to take a look at this article about using the new iTunes."
"bfca5c800e459f2962f25ecdddce3db1","","Customer is complaining about lack of first class carriage. Agent asked  the journey details and informed they have first weened upgrade for 7.50 each way."
"945b6fe2a5c065c74d125fbf88defa26","","Customer is complaining about the horrible service they got in Flagstaff. Agent updates to to DM their zipcode and they will check it out on this."
"40dcc6b9694004c1a90adb47a483ab7c","","The customer asks how does the BankAmeriDeals works and says that he added one and used it but nothing is showing up as earned. The agent informs that it will take 3-5 days from the purchase date before the transaction in their system and it takes up to 7 days from the purchase date before the credit displays on customer's earned tab."
"5785ce672f25f7641207ba90a77079a9","","Customer is complaining about the delay of the train where in they didn't informed prior. Agent provided the link to check the information about the timings hence they got the information just the train departed from Chesterfield."
"9c509e7e2dd3c6a22ed0b3083f2ead6d","","The customer is complaining that the train was too late and delay. The agent apologizes and asks him to take for the next train."
"5271e8ed5dc449a18001f6c44f25583f","","Customer is complaining that they are too much husks in their organic oats and thinks that this maybe the quality control issue. Agent updates to Dm their details so that they can fed back to their suppliers for review and also asks what would they prefer when they sent a moneycard refund via post or email."
"b0c392569d2dfa349aa6b4c3a02f6c6c","","Customer is complaining about constantly freezing of the phone. Agent asked that the latest version software installed and informed that drop a DM and so that they run through it."
"22112654c3c63d9bc70571e29480e79d","","The customer is asking thatcan they jump to 18:34 train with their 18:04 tickets as they thought its a direct train. The agent updated that of course no problems boarding the next direct train at 18:34."
"93564adcc894165bb41861f443eaf3b4","","Customer is complaining about the delay of the flight where the agent didn't allow him to change his original flight. Agent apologized and states that the crew team will try to cover as much as time consumed while landing to ORD."
"1e0070a4371bd5787eb5dcf58ef16a7c","","Customer requests to take off the promotional sticker on the lunch deal since the discounts are not applied. Agent states that those discounts are for different item and requests to look for the red stripping and tickets that say meal deal on."
"07d8535b2d415be455b4c3b9f0e5a2ce","","Customer asking is there a reason why all endurance drills this weeks are 45 minutes. Agent is asking that is this his first week of training and also inform that please perform this week and keep up the loop for his next week looks the same."
"e49a60ba9797a705d091b2a519b4c8d7","","Customer having trouble with signal of mini box. Agent updated the customer to  DM for further assistance."
"eee126171b57647663ee571e280349dc","","Customer esquire about  creating internal subnet. Agent ask for further assistance as issue has been resolved by customer himself."
"80e8b435a793df842f3c4c82f45cf80f","","The customer is complaining that why can't they send videos to android users. The agent asked to restart the device and to dm them to know about more."
"7f7c5ebfcdfd88600c3013227bc350b4","","Customer is complaining about the delayed delivery and false email about failed attempt to deliver. Agent is stating that they had some issues with the scheduled delivery but will be delivered on the next day."
"40e88e769f807adc21b06460b30dacb3","","Customer seems cola was the nicest drink and want to bring it back at christmas festival time. Agent updated that they cannot promise as they are not confirmed to release it and also informed they will inform it to the food team."
"f014e2b440d67c58e4077f2316f23786","","Customer is complaining about the issue with Cortana search box and tried running SFC and DISM health. Agent is suggesting to contact their technical support team to look for other options for resolving the issue."
"a24e70e979fc88581f692c72d4b19089","","The customer is asking about the availability of chevron skirt. The agent updated about the  skirt availability of required size."
"d0c6ea2a8ad0ddd09686c28a53ef286d","","Customer is asking about the shipment of the ordered package and complaining for the delay of delivery. Agent updated that the package will be released and asked to DM for further assistance."
"2e139befb270e81b4e3097658a6fd7a5","","Customer enquires about iPhone which he wants to buy. Agent provided the link to check for offers and ask to reach out them at anytime."
"703412b2335ee584e49b372160533bcc","","Customer is having an issue with setting up outlook 2016. Agent informed to send an screenshot of the error message for checking the issue."
"de7ffcf02001ed68b10bb1824b9b5820","","Customer is asking a reason why an update is destroying their computer. Agent updates to get back if needed for further assistance."
"6b540aa45d6e8afe2411b788fa343cc7","","The customer is complaining that thye face extreme noise while travelling. The agent updated that they will surely pass comments regarding that."
"84d1a82fd682bc9e508bea0f1f83d294","","Customer enquires about the bookings which he had made with @AmericanAir instead of booking with @British_Airways. Agent states that the changes will be discuss over the phone itself."
"76b6f8525af26884261827ef3ce3a269","","The customer is complaining that these girl songs beat got changed and it's more high pitched now. The asked for the phone model, operating system and spotify version he his using."
"fcb939bbb392973e97ba6909eea4b649","","Customer is complaining about 44% hike in the bill without any notice. Agent states that he would speak to one of their billing specialist."
"f8ca99f14ceadcca9b786b03285cf30a","","Customer is complaining that just paid to reserve seats as seat planner showing 4 window seats left after paying 20+ windows seats are available. Agent updated that seat selection will always show those available at the time."
"c49761938aa5936751d0dcb46c066555","","Customer complaining about the technician for not arriving to repair the equipment. Agent assures that they would provide best appointments that are available."
"2c94b163fd6908b576475683394088e5","","Customer is complaining about the Groove on W10 mobile which is refusing to add music to their library still after 2 years. Agent suggests to contact the Answer Desk Support for more details  through the given link."
"2e2f39511c97d147085b8152bd597d2b","","Customer is complaining about the missing  delivery. Agent asks whether currently they have issue with a delivery."
"3a4ea2b7674713dbca2315d8211e3936","","Customer is enquiring about travelling details can they join the train at Rugby. Agent asked the customer what sort of ticket and service they catching and inform the customer that not all departures from Euston to conventry stop at Rugby."
"2dd22c5d616419268182089c08e78363","","Here customer is unhappy  with the service of sky club  where flight get delay and he gets the late notification. Here agent ask the customer to message him and ask for the location."
"89d5e34ea1c4b5a2a5a9d38886a729cc","","Customer is complaining that their Sprint account has been labelled as Fraudulent for a year and they found this today when they went to buy a new phone. Agent updates that once the name change process is completed everything will be fine."
"0a362d1098c0a2a5b6fc6ad17a518bde","","Customer is enquiring about the item which is not available currently. Agent informed that they don't know the date of this item is due to come back into stock and informed that they will log and asked about the item."
"f64aad3277982635583f662b8ea7c5d4","","Customer is complaining that they are not getting points even after adding 100 $ on their account and its an american id and they have a Saudi arabia game. Agent updates that the region  of the game should match with the region in their account then the DLC will work fine."
"167fa032c01c4ea1daac522d1c86d206","","The customer is complaining that he reserved the seat but he didn't got it. The agent confronted the customer that they will let their web team to know about it."
"20384988557145454ff6e215d36d8a8a","","Customer is complaining about the website literally going back and fore. Agent updated that they had reported it and get back to them after a while."
"ce5d1a623a1b7ddbfd893fb3371e4361","","Customer is complaining about making payment without using the card. Agent is requesting for the username and email address."
"50a735f87d123615bdd50c976d872061","","Customer was wondering to put lock on  my luggage that can check in to go under the plane or can not have a lock on it and also can bring laptop on the plane to watch movies on my laptop. Agent says with regards to the padlock we'd recommend you take  a TSA approved lock."
"b2fb39d2aa38edd0c5a91cbffc3fcffe","","Customer has booked for a wrong flight. since the US office is closed wanted someone to assist and also want to know about the credit shell. Agent asked about the booking number from the customer and informed that since the payment is non refundable has provide URL for further assistance."
"9585dfaf8f159f7417c2412aa82f4b6a","","Here customer is facing some issue after updating the apple support app  who is using iphone6. Here agent note down the issues and sends a link where the customer can message him for the better solution."
"ee0c3f2a6b23aa8afb1918ef1810f352","","Customer is facing internet and cable service down in his area. Agent informs customer to schedule an appointment once outage is resolved."
"61c958a7774587c526640bf4ae2642b3","","The customer is complaining that even though they have plugged in everything it says they have no coax connection. The agent asked to dm them even the issue persists."
"7ea1cdcd5b92f8dbf4a38944b0061457","","Customer asking to turn up the volume on the edge channel. Agent asking that having problems in all channels or just one channel and suggest to disconnect the coax from the back of the box and recoonect."
"54a35e51d538534efa34d3b81d5f347c","","Customer is asking whether their iPhone X will be delivered on Friday and if not when its expected to be delivered. Agent updates that they have replied to their private message and that's all the information they have."
"64e3a96746e33cc6fd5df5c0f8c6b1d9","","Customer is complaining that he had got the pumpkin pumeler and i cant equip it and its said they have to unlocked the normal variant first. Agent updated that to clear the system cache."
"835077deca33755c9522d8e0bbe6ea40","","The customer says that he reached the cross point cafe at 15.14pm with his son and they did not get the hot drinks out there and they were been told that they are cleaning the hot drinks machine. The agent asks at what time the cafe sign says it closes and asks to DM the full name and address of the customer to register the complaint in their internal system for future use."
"b7316529c499d3a9ad50e748b2ecdc3e","","The customer says he wants to upgrade his iPhone online but the screen has a small crack and he likes to trade in his phone. The agent asks whether the customer has some insurance to the device and adds that they cannot use his device as trade in device."
"02d94934587f98c2c154430697ca6ee6","","Customer is complaining about the connection server error. Agents asks to try setting up scan to E-mail again, using HP software wizard in windows follow:URL."
"6278817888e84869fbf050897fbaa7e7","","Customer is inquiring about product delivery confirmation. Agent informs customer to keep posted about delivery."
"14777d360646060863ac5a874791bf32","","Customer is having an issue with SpotifyCares app. Agent informed to send the IOS ,App version and the song link and finally updated to send DM with account's email address or username."
"6668ae2b1da62a5d8bb9f7abaa49c516","","The customer asks why the frozen peas were not available in the store. The agent replies unfortunately they do not store frozen peas but they do store only tinned peas."
"c7fb64cf8f3702589717aac494d58478","","Customer is complaining that been trying to access his account online for over a month but unable promised call back non received. Agent updated they will have a word with the team for him and find out whats going on ."
"2525b5e0ff7554f088b19aa09c5ceafd","","Ther customer says there was not even sufficient packing material and says there is a damage. The agent asks the customer to contact them if there id any damage to the product and says to reach out to the third party since it was sole by them."
"affcd6c57c52f102f52631b0166d1852","","The customer is complaining that a staff was shouting for hanging up his suit. The agent apologizes and told they expect their agents to be helpful and professional at all times."
"3308b07e9a92b928cd61e92e9a856a93","","Customer wants to know about better data packs for his mobile. Agents states that they don't offer price match service and would offer best available deals."
"d43dade8d0c960c313392118cc99937e","","Customer wants to know will there be still disruptions at 8 pm from Euston to Stockport. Agent updates that the services are now slowly resuming, and advises to check with station staff before getting on a train."
"dc689367ca678b110f5e5360c83b9d02","","Customer is complaining about installing 4k content on xbox one x. Agent states that there is no feature to pre-install but requests to check for ready to install list."
"44bbeb9f9318aafe51cf89bce6134040","","Customer is complaining about the poor signals on the ESPN network. Agent requests for the name, zip code and the service address for better assistance."
"2bca578df54e57a7c5f9871dac7b3f2f","","The customer is complaining that when he tried to access to store it just has the please wait loading screen. The agent asked the customer to rebuild the database and able to fix the issue."
"dbfec27dac2dbe10f6373bf0be308995","","Customer complaints about delay in flight. Agent informs customer to DM his confirmation number."
"69d192f80a2608ac5b0ba86b093c2cab","","Customer is complaining that he needs technician who can fix the box where HD channels comes with picture quality. Agent updated that they will work on it to resolve the isuue."
"1df6a2097caf42d7baf13454932d3249","","Customer is disappointing about service protection policy fro direct TV and the service provider. Agent asking more information about what happening and also telling that it took 24  hours for a response."
"813c02b019c39aa1b2bf4707150cc952","","Customer complains that he lost hos i pad in british airways. Agent is suggesting customer contact  with help of URL  link to get back stolen property."
"f1b036c4eb1be22f005640ec4a99742e","","The customer is asking that how to create a new user for ftp access to his virtual machine. The agent updated that one of their engineers will reach out as soon as possible and if the issue is urgent they recommend filing a support case over here."
"3949b3da58316f824ac0f5b7d84b176e","","Customer is complaining that they are unable to play songs from their home screen or control center. Agent updates to try logging out, restarting their device and logging back in which helped the customer to resolve the issue."
"b6f0197e2f795274b2b583f0d66187fb","","Customer is complaining that download and install a game on Xbox one even after reinstalling. Also states that he is getting an error message that he has tried multiple times. Agent requests to try by resetting the router/modem, power cycle and the gaming console."
"033e77fd078fc2617baa43dfee4bf903","","The customer was questioning that why he was charged for watching the latest episodes. The agent asked the customer to download the network app and watch it for free."
"0ef930d81651dc0c622809c293eb30ea","","Customer asking that she cant find bisto gravy powder  in any local stores. Agent requesting to send her postcode and he will check local stores for the product."
"6df70d8b4c6efa57a8ceae605b7fb1b7","","Customer is complaining about experiencing dropped calls for the last month. Agent requests for additional information over DM to assist further."
"25d659cf1ef4559f91897d45b52a59cd","","Customer complaining about delay of his flight as he has an emergency to go for his rehearsal. Agent has posted an update of departure of flight and requested customer to sign up for the further notification."
"f9a88036bb5380ad0ff2c0855bd376af","","Customer complaints that he ordered 75 days ago and  missed deadline for claim as its more than 90 days. Agents informs that the form will allow them to move forward with the research on this order and get in touch directly."
"08e9e6fcdc854c5e966c08a32b7a3a90","","Customer is enquiring about the timings of the train. Agent replied that 18.03 from Bristol Parkway will arrive to Swindon at 18.28."
"9e4ee6f513a0ed46bc40b330430d3a39","","The customer says that he had booked the tickets for the wrong time and ask for a help. The agent responded the customer saying that he would be charged extra."
"f43f6cb22a64dd3f1462d81629b338b0","","Customer is disappointed with network issue. Agent request customer to DM with his O2 mobile number."
"b3b4584621ad3365d95b7c1766cd54da","","The customer is complaining that he was charged more than once. The agent asking the customer to dm his record locator and will share with the leaders for internal review."
"7c83a94a0ca38bd7727f60bca5487d96","","Customer is asking how to get a 4G LTE SIM. Agent informed to visit Gloworld shop with the present SIM, N100 and a valid ID for SIM replacement."
"86a678f7826710553afd7385001d2d67","","Customer is complaining about the airtel care for not refund of his money. Agent says that complaint is being investigated."
"92211d08600723b38fcd02d4ebf8d012","","Customer is complaining that he had spent the last hour trying to contact after sales to get sort out a problem with an m ticket. Agent updated that they can be reach on number or through live chat."
"5ca977bf826d58f3d8b87ab43facdb52","","Customer is complaining about subscribing callertune. Agent is replying that deactivate the caller tune by sending DEREG to 7728."
